Latitude,Longitude,Location,Municipality,Crash Type,Year,Crash Count
49.257179,-123.145979,BURRARD ST & W 16TH AVE,VANCOUVER,PDO,2015,24
49.257905,-123.184014,DUNBAR ST & W 16TH AVE,VANCOUVER,PDO,2015,24
49.258397,-123.101131,E 14TH AVE & MAIN ST,VANCOUVER,PDO,2015,24
49.250607,-123.033814,E 22ND AVE & RUPERT ST,VANCOUVER,PDO,2015,24
49.26287,-123.099528,E BROADWAY & KINGSWAY,VANCOUVER,PDO,2015,24
49.234578,-123.154989,EAST BOULEVARD & W 41ST AVE,VANCOUVER,PDO,2015,24
49.279252,-123.12304,GRANVILLE ST & NELSON ST,VANCOUVER,PDO,2015,24
49.240009,-123.054067,KINGSWAY & SLOCAN ST,VANCOUVER,PDO,2015,24
49.251529,-123.15308,ARBUTUS ST & W KING EDWARD AVE,VANCOUVER,PDO,2015,25
49.287135,-123.12533,BUTE ST & W GEORGIA ST,VANCOUVER,PDO,2015,25
49.274861,-123.116013,CAMBIE ST BRIDGE & EXPO BLVD & NELSON ST,VANCOUVER,PDO,2015,25
49.283064,-123.077105,CLARK DR & POWELL ST,VANCOUVER,PDO,2015,25
49.220159,-123.041281,E 54TH AVE & KERR ST,VANCOUVER,PDO,2015,25
49.237566,-123.048809,EARLES ST & KINGSWAY,VANCOUVER,PDO,2015,25
49.266629,-123.114844,CAMBIE ST & CAMBIE ST BRIDGE & W 2ND AVE & W 2ND AVE OFFRAMP & W 6TH AVE & TURNING LANE,VANCOUVER,PDO,2015,26
49.277154,-123.126192,DAVIE ST & GRANVILLE ST,VANCOUVER,PDO,2015,26
49.257116,-123.12721,OAK ST & W 16TH AVE,VANCOUVER,PDO,2015,26
49.268186,-123.157502,VINE ST & W 4TH AVE,VANCOUVER,PDO,2015,26
49.234583,-123.155541,W 41ST AVE & WEST BOULEVARD,VANCOUVER,PDO,2015,26
49.256913,-123.115053,CAMBIE ST & W 16TH AVE,VANCOUVER,PDO,2015,27
49.26495,-123.114804,CAMBIE ST & W 7TH AVE,VANCOUVER,PDO,2015,27
49.224804,-123.054726,E 49TH AVE & ELLIOTT ST,VANCOUVER,PDO,2015,27
49.261948,-123.044314,E BROADWAY & RENFREW ST,VANCOUVER,PDO,2015,27
49.263481,-123.185898,ALMA ST & W 10TH AVE,VANCOUVER,PDO,2015,28
49.280383,-123.131214,DAVIE ST & THURLOW ST,VANCOUVER,PDO,2015,28
49.284275,-123.117371,DUNSMUIR ST & HOWE ST,VANCOUVER,PDO,2015,28
49.232945,-123.043089,E 41ST AVE & RUPERT ST,VANCOUVER,PDO,2015,28
49.225649,-123.10164,E 49TH AVE & MAIN ST,VANCOUVER,PDO,2015,28
49.262481,-123.089134,E BROADWAY & FRASER ST,VANCOUVER,PDO,2015,28
49.263614,-123.141026,FIR ST & W BROADWAY,VANCOUVER,PDO,2015,28
49.217369,-123.140216,GRANVILLE ST & PARK DR & W 59TH AVE,VANCOUVER,PDO,2015,28
49.283756,-123.120092,HORNBY ST & W GEORGIA ST,VANCOUVER,PDO,2015,28
49.283132,-123.119153,HOWE ST & W GEORGIA ST,VANCOUVER,PDO,2015,28
49.209688,-123.066111,SE MARINE DR & VICTORIA DR,VANCOUVER,PDO,2015,28
49.279646,-123.120414,SEYMOUR ST & SMITHE ST,VANCOUVER,PDO,2015,28
49.257292,-123.152892,ARBUTUS ST & W 16TH AVE,VANCOUVER,PDO,2015,29
49.261007,-123.023626,BOUNDARY RD & BOUNDARY RD OFFRAMP & BOUNDARY RD ONRAMP & TRANS-CANADA HWY,VANCOUVER,PDO,2015,29
49.263701,-123.145756,BURRARD ST & W BROADWAY,VANCOUVER,PDO,2015,29
49.277802,-123.127193,DAVIE ST & HOWE ST,VANCOUVER,PDO,2015,29
49.243562,-123.06181,GLADSTONE ST & KINGSWAY,VANCOUVER,PDO,2015,29
49.258138,-123.028533,GRANDVIEW HWY & SKEENA ST,VANCOUVER,PDO,2015,29
49.241887,-123.139312,GRANVILLE ST & W 33RD AVE,VANCOUVER,PDO,2015,29
49.219207,-123.128556,OAK ST & W 57TH AVE,VANCOUVER,PDO,2015,29
49.272985,-123.101732,QUEBEC ST & TERMINAL AVE,VANCOUVER,PDO,2015,29
49.272575,-123.098621,STATION ST & TERMINAL AVE,VANCOUVER,PDO,2015,29
49.257106,-123.131803,TECUMSEH AVE & W 16TH AVE & WOLFE AVE,VANCOUVER,PDO,2015,29
49.269462,-123.023568,1ST AVE & BOUNDARY RD & E 1ST AVE,VANCOUVER,PDO,2015,30
49.274047,-123.121365,DAVIE ST & PACIFIC BLVD,VANCOUVER,PDO,2015,30
49.26956,-123.065769,E 1ST AVE & VICTORIA DR,VANCOUVER,PDO,2015,30
49.235939,-123.042334,KINGSWAY & RUPERT ST,VANCOUVER,PDO,2015,30
49.207788,-123.038936,MARINE WAY & SE MARINE DR,VANCOUVER,PDO,2015,30
49.280722,-123.118797,ROBSON ST & SEYMOUR ST,VANCOUVER,PDO,2015,30
49.268116,-123.152773,ARBUTUS ST & W 4TH AVE,VANCOUVER,PDO,2015,31
49.287032,-123.031029,BRIDGEWAY & CASSIAR CONN & E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & IRONWORKERS MEMORIAL BRIDGE & MCGILL ST & MCGILL ST OFFRAMP & MCGILL ST ONRAMP & TRANS-CANADA HWY & TRANS-CANADA HWY OFFRAMP & TRANS-CANADA HWY ONRAMP,VANCOUVER,PDO,2015,31
49.291479,-123.135476,DENMAN ST & ROBSON ST,VANCOUVER,PDO,2015,31
49.259735,-123.089186,E 12TH AVE & FRASER ST,VANCOUVER,PDO,2015,31
49.262638,-123.138541,GRANVILLE ST & W 10TH AVE,VANCOUVER,PDO,2015,31
49.219331,-123.140129,GRANVILLE ST & W 57TH AVE,VANCOUVER,PDO,2015,31
49.26838,-123.168279,MACDONALD ST & W 4TH AVE,VANCOUVER,PDO,2015,31
49.277183,-123.099836,DUNSMUIR VIADUCT & GEORGIA VIADUCT & MAIN ST,VANCOUVER,PDO,2015,32
49.259878,-123.096571,E 12TH AVE & KINGSWAY & MILLTOWN PL,VANCOUVER,PDO,2015,32
49.23306,-123.101517,E 41ST AVE & MAIN ST,VANCOUVER,PDO,2015,32
49.207069,-123.140585,GRANVILLE ST & W 71ST AVE,VANCOUVER,PDO,2015,32
49.214459,-123.130023,OAK ST & PARK DR,VANCOUVER,PDO,2015,32
49.265174,-123.077429,CLARK DR & E 6TH AVE,VANCOUVER,PDO,2015,33
49.272407,-123.145229,BURRARD ST & CORNWALL AVE,VANCOUVER,PDO,2015,34
49.282225,-123.124422,BURRARD ST & SMITHE ST,VANCOUVER,PDO,2015,34
49.232015,-123.031251,KINGSWAY & TYNE ST,VANCOUVER,PDO,2015,34
49.210743,-123.130188,OAK ST & W 67TH AVE,VANCOUVER,PDO,2015,34
49.284014,-123.121665,ALBERNI ST & BURRARD ST,VANCOUVER,PDO,2015,35
49.263821,-123.152938,ARBUTUS ST & W BROADWAY,VANCOUVER,PDO,2015,35
49.283281,-123.122803,BURRARD ST & ROBSON ST,VANCOUVER,PDO,2015,35
49.248986,-123.115396,CAMBIE ST & W KING EDWARD AVE,VANCOUVER,PDO,2015,35
49.232812,-123.05548,CLARENDON ST & E 41ST AVE,VANCOUVER,PDO,2015,35
49.240211,-123.076367,E 33RD AVE & KNIGHT ST,VANCOUVER,PDO,2015,35
49.262912,-123.100967,E BROADWAY & MAIN ST,VANCOUVER,PDO,2015,35
49.262131,-123.056591,E BROADWAY & NANAIMO ST,VANCOUVER,PDO,2015,35
49.260586,-123.126708,OAK ST & W 12TH AVE,VANCOUVER,PDO,2015,36
49.211037,-123.072075,ARGYLE ST & SE MARINE DR,VANCOUVER,PDO,2015,37
49.281194,-123.126037,BURRARD ST & NELSON ST,VANCOUVER,PDO,2015,37
49.259628,-123.077527,CLARK DR & E 12TH AVE,VANCOUVER,PDO,2015,37
49.260193,-123.101079,E 12TH AVE & MAIN ST,VANCOUVER,PDO,2015,37
49.259588,-123.069846,COMMERCIAL DR & E 12TH AVE,VANCOUVER,PDO,2015,39
49.269475,-123.044219,E 1ST AVE & RENFREW ST,VANCOUVER,PDO,2015,39
49.226543,-123.128296,OAK ST & W 49TH AVE,VANCOUVER,PDO,2015,39
49.263406,-123.126619,OAK ST & W BROADWAY,VANCOUVER,PDO,2015,39
49.281155,-123.044034,E HASTINGS ST & RENFREW ST,VANCOUVER,PDO,2015,41
49.26408,-123.16816,MACDONALD ST & W BROADWAY,VANCOUVER,PDO,2015,41
49.204907,-123.129669,OAK ST & OAK ST BRIDGE & OAK ST OFFRAMP & SW MARINE DR & SW MARINE DR OFFRAMP,VANCOUVER,PDO,2015,41
49.249237,-123.127511,OAK ST & W KING EDWARD AVE,VANCOUVER,PDO,2015,41
49.211099,-123.102224,MAIN ST & SE MARINE DR,VANCOUVER,PDO,2015,43
49.225442,-123.090711,E 49TH AVE & FRASER ST,VANCOUVER,PDO,2015,44
49.241437,-123.127824,OAK ST & W 33RD AVE,VANCOUVER,PDO,2015,44
49.221948,-123.023697,BOUNDARY RD & E 49TH AVE & IMPERIAL ST,VANCOUVER,PDO,2015,45
49.205426,-123.023441,BOUNDARY RD & MARINE WAY & TURNING LANE,VANCOUVER,PDO,2015,45
49.261898,-123.033733,E BROADWAY & RUPERT ST,VANCOUVER,PDO,2015,45
49.26405,-123.114821,CAMBIE ST & W 8TH AVE,VANCOUVER,PDO,2015,46
49.269481,-123.056605,E 1ST AVE & NANAIMO ST,VANCOUVER,PDO,2015,46
49.205303,-123.140462,GRANVILLE ST & MILTON ST & SW MARINE DR,VANCOUVER,PDO,2015,46
49.26945,-123.03369,E 1ST AVE & RUPERT ST & ACCESS ROAD,VANCOUVER,PDO,2015,47
49.254726,-123.023505,BOUNDARY RD & CANADA WAY,VANCOUVER,PDO,2015,48
49.281139,-123.023506,BOUNDARY RD & E HASTINGS ST & HASTINGS ST,VANCOUVER,PDO,2015,49
49.225169,-123.065763,E 49TH AVE & VICTORIA DR,VANCOUVER,PDO,2015,49
49.2608,-123.138697,GRANVILLE ST & W 12TH AVE,VANCOUVER,PDO,2015,49
49.24187,-123.058123,KINGSWAY & NANAIMO ST,VANCOUVER,PDO,2015,49
49.268005,-123.14564,BURRARD ST & W 4TH AVE,VANCOUVER,PDO,2015,50
49.232869,-123.09055,E 41ST AVE & FRASER ST,VANCOUVER,PDO,2015,50
49.232692,-123.077064,E 41ST AVE & KNIGHT ST,VANCOUVER,PDO,2015,51
49.211023,-123.091135,FRASER ST & SE MARINE DR,VANCOUVER,PDO,2015,51
49.226076,-123.116515,CAMBIE ST & W 49TH AVE,VANCOUVER,PDO,2015,52
49.208097,-123.042257,KERR ST & SE MARINE DR,VANCOUVER,PDO,2015,52
49.290575,-123.130597,CARDERO ST & W GEORGIA ST & W PENDER ST,VANCOUVER,PDO,2015,53
49.269078,-123.100707,E 2ND AVE & MAIN ST,VANCOUVER,PDO,2015,53
49.225279,-123.077324,E 49TH AVE & KNIGHT ST,VANCOUVER,PDO,2015,53
49.281347,-123.099687,E HASTINGS ST & MAIN ST,VANCOUVER,PDO,2015,53
49.232747,-123.065518,E 41ST AVE & VICTORIA DR,VANCOUVER,PDO,2015,54
49.25669,-123.089786,FRASER ST & KINGSWAY,VANCOUVER,PDO,2015,54
49.226966,-123.13981,GRANVILLE ST & W 49TH AVE,VANCOUVER,PDO,2015,54
49.263589,-123.138562,GRANVILLE ST & W BROADWAY,VANCOUVER,PDO,2015,54
49.233947,-123.128076,OAK ST & W 41ST AVE,VANCOUVER,PDO,2015,55
49.284409,-123.121096,BURRARD ST & W GEORGIA ST,VANCOUVER,PDO,2015,56
49.262392,-123.077552,CLARK DR & E BROADWAY,VANCOUVER,PDO,2015,58
49.234143,-123.035895,JOYCE ST & KINGSWAY,VANCOUVER,PDO,2015,58
49.26558,-123.023589,BOUNDARY RD & LOUGHEED HWY,VANCOUVER,PDO,2015,60
49.269586,-123.069675,COMMERCIAL DR & E 1ST AVE,VANCOUVER,PDO,2015,60
49.281344,-123.0771,CLARK DR & E HASTINGS ST,VANCOUVER,PDO,2015,61
49.260396,-123.114989,CAMBIE ST & W 12TH AVE,VANCOUVER,PDO,2015,62
49.258194,-123.044284,GRANDVIEW HWY & RENFREW ST,VANCOUVER,PDO,2015,62
49.264471,-123.100924,E 7TH AVE & KINGSWAY & MAIN ST,VANCOUVER,PDO,2015,63
49.263205,-123.114853,CAMBIE ST & W BROADWAY,VANCOUVER,PDO,2015,64
49.276759,-123.077265,CLARK DR & VENABLES ST,VANCOUVER,PDO,2015,64
49.249411,-123.139097,GRANVILLE ST & W KING EDWARD AVE,VANCOUVER,PDO,2015,64
49.292623,-123.133718,DENMAN ST & W GEORGIA ST,VANCOUVER,PDO,2015,67
49.281168,-123.056544,E HASTINGS ST & NANAIMO ST,VANCOUVER,PDO,2015,67
49.262326,-123.069794,COMMERCIAL DR & E BROADWAY,VANCOUVER,PDO,2015,68
49.269452,-123.027611,E 1ST AVE & E 1ST AVE OFFRAMP & E 1ST AVE ONRAMP & RUPERT ST OFFRAMP & TRANS-CANADA HWY & TURNING LANE,VANCOUVER,PDO,2015,68
49.218132,-123.077053,E 57TH AVE & KNIGHT ST,VANCOUVER,PDO,2015,69
49.279077,-123.129182,BURRARD ST & DAVIE ST,VANCOUVER,PDO,2015,71
49.23354,-123.116194,CAMBIE ST & W 41ST AVE,VANCOUVER,PDO,2015,72
49.210132,-123.117149,CAMBIE ST & SW MARINE DR & TURNING LANE,VANCOUVER,PDO,2015,73
49.258127,-123.033793,GRANDVIEW HWY & RUPERT ST,VANCOUVER,PDO,2015,73
49.250108,-123.076032,KINGSWAY & KNIGHT ST,VANCOUVER,PDO,2015,75
49.245143,-123.065173,KINGSWAY & VICTORIA DR,VANCOUVER,PDO,2015,75
49.269649,-123.077365,CLARK DR & E 1ST AVE & GRANDVIEW VIADUCT,VANCOUVER,PDO,2015,78
49.276971,-123.132435,BURRARD ST & BURRARD ST BRIDGE & PACIFIC ST & PACIFIC ST OFFRAMP & PACIFIC ST ONRAMP,VANCOUVER,PDO,2015,84
49.208473,-123.130257,OAK ST & W 70TH AVE,VANCOUVER,PDO,2015,89
49.257053,-123.138793,GRANVILLE ST & MARPOLE AVE & W 16TH AVE,VANCOUVER,PDO,2015,90
49.281171,-123.031464,CASSIAR CONN & E HASTINGS ST & E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & TRANS-CANADA HWY & TURNING LANE,VANCOUVER,PDO,2015,91
49.234343,-123.139623,GRANVILLE ST & W 41ST AVE,VANCOUVER,PDO,2015,91
49.208534,-123.140534,GRANVILLE ST & W 70TH AVE,VANCOUVER,PDO,2015,100
49.232292,-123.023538,BOUNDARY RD & KINGSWAY & TURNING LANE,VANCOUVER,PDO,2015,106
49.272815,-123.100019,MAIN ST & TERMINAL AVE,VANCOUVER,PDO,2015,115
49.211079,-123.077129,KNIGHT ST & KNIGHT ST BRIDGE & SE MARINE DR & SE MARINE DR OFFRAMP & SE MARINE DR ONRAMP & BUS RAMP,VANCOUVER,PDO,2015,146
49.258209,-123.023636,BOUNDARY RD & GRANDVIEW HWY & GRANDVIEW HWY ONRAMP,VANCOUVER,PDO,2015,153
49.235398,-123.027894,ABERDEEN ST & CROWLEY DR,VANCOUVER,PDO,2016,1
49.234744,-123.028142,ABERDEEN ST & EUCLID AVE,VANCOUVER,PDO,2016,1
49.27743,-123.031543,ADANAC ST & ADANAC TUNNEL & E HASTINGS ST OFFRAMP & E HASTINGS ST ONRAMP & TRANS-CANADA HWY,VANCOUVER,PDO,2016,1
49.27757,-123.070476,ADANAC ST & COMMERCIAL DR,VANCOUVER,PDO,2016,1
49.277449,-123.046768,ADANAC ST & KASLO ST,VANCOUVER,PDO,2016,1
49.277503,-123.063698,ADANAC ST & SEMLIN DR,VANCOUVER,PDO,2016,1
49.27748,-123.059815,ADANAC ST & TEMPLETON DR,VANCOUVER,PDO,2016,1
49.277605,-123.072745,ADANAC ST & WOODLAND DR,VANCOUVER,PDO,2016,1
49.208571,-123.143732,ADERA ST & SW MARINE DR,VANCOUVER,PDO,2016,1
49.22412,-123.143609,ADERA ST & W 52ND AVE,VANCOUVER,PDO,2016,1
49.221747,-123.143758,ADERA ST & W 54TH AVE,VANCOUVER,PDO,2016,1
49.215964,-123.143434,ADERA ST & W 61ST AVE,VANCOUVER,PDO,2016,1
49.214061,-123.143483,ADERA ST & W 63RD AVE,VANCOUVER,PDO,2016,1
49.212308,-123.143581,ADERA ST & W 65TH AVE,VANCOUVER,PDO,2016,1
49.250062,-123.167831,ALAMEIN AVE & MACDONALD ST,VANCOUVER,PDO,2016,1
49.250412,-123.170859,ALAMEIN AVE & PUGET DR,VANCOUVER,PDO,2016,1
49.291162,-123.132808,ALBERNI ST & BIDWELL ST,VANCOUVER,PDO,2016,1
49.289362,-123.130033,ALBERNI ST & NICOLA ST,VANCOUVER,PDO,2016,1
49.261262,-123.110998,ALBERTA ST & W 11TH AVE,VANCOUVER,PDO,2016,1
49.229702,-123.11302,ALBERTA ST & W 45TH AVE,VANCOUVER,PDO,2016,1
49.267471,-123.11078,ALBERTA ST & W 4TH AVE,VANCOUVER,PDO,2016,1
49.262521,-123.131416,ALDER ST & W 10TH AVE,VANCOUVER,PDO,2016,1
49.261592,-123.131448,ALDER ST & W 11TH AVE,VANCOUVER,PDO,2016,1
49.259709,-123.131521,ALDER ST & W 13TH AVE,VANCOUVER,PDO,2016,1
49.264398,-123.131313,ALDER ST & W 8TH AVE,VANCOUVER,PDO,2016,1
49.283542,-123.087107,ALEXANDER ST & HAWKS AVE,VANCOUVER,PDO,2016,1
49.231184,-123.18687,ALMA ST & SW MARINE DR,VANCOUVER,PDO,2016,1
49.262547,-123.185921,ALMA ST & W 11TH AVE,VANCOUVER,PDO,2016,1
49.261668,-123.185915,ALMA ST & W 12TH AVE,VANCOUVER,PDO,2016,1
49.258931,-123.186056,ALMA ST & W 15TH AVE,VANCOUVER,PDO,2016,1
49.246167,-123.186761,ALMA ST & W 29TH AVE,VANCOUVER,PDO,2016,1
49.234783,-123.186817,ALMA ST & W 41ST AVE,VANCOUVER,PDO,2016,1
49.266068,-123.185795,ALMA ST & W 7TH AVE,VANCOUVER,PDO,2016,1
49.265246,-123.185828,ALMA ST & W 8TH AVE,VANCOUVER,PDO,2016,1
49.212421,-123.055121,ANCASTER CRES & ELLIOTT ST,VANCOUVER,PDO,2016,1
49.212027,-123.056524,ANCASTER CRES & HARRISON DR,VANCOUVER,PDO,2016,1
49.269983,-123.137079,ANDERSON ST & ISLAND PARK WALK,VANCOUVER,PDO,2016,1
49.271914,-123.135012,ANDERSON ST & JOHNSTON ST,VANCOUVER,PDO,2016,1
49.271071,-123.133928,ANDERSON ST & JOHNSTON ST & OLD BRIDGE ST,VANCOUVER,PDO,2016,1
49.268775,-123.138191,ANDERSON ST & W 3RD AVE,VANCOUVER,PDO,2016,1
49.245534,-123.14548,ANGUS DR & W 29TH AVE,VANCOUVER,PDO,2016,1
49.235746,-123.147633,ANGUS DR & W 40TH AVE,VANCOUVER,PDO,2016,1
49.227069,-123.147944,ANGUS DR & W 49TH AVE,VANCOUVER,PDO,2016,1
49.224176,-123.148057,ANGUS DR & W 52ND AVE,VANCOUVER,PDO,2016,1
49.219452,-123.14825,ANGUS DR & W 57TH AVE,VANCOUVER,PDO,2016,1
49.216909,-123.14831,ANGUS DR & W 60TH AVE,VANCOUVER,PDO,2016,1
49.214124,-123.148453,ANGUS DR & W 63RD AVE,VANCOUVER,PDO,2016,1
49.207489,-123.149341,ANGUS DR & W 75TH AVE,VANCOUVER,PDO,2016,1
49.249577,-123.146099,ANGUS DR & W KING EDWARD AVE,VANCOUVER,PDO,2016,1
49.265809,-123.187713,ANTWERP LANE & HIGHBURY ST,VANCOUVER,PDO,2016,1
49.252306,-123.03381,ANZIO DR & E 20TH AVE & RUPERT ST,VANCOUVER,PDO,2016,1
49.24111,-123.154452,ARBUTUS ST & QUILCHENA CRES & W 34TH AVE,VANCOUVER,PDO,2016,1
49.215393,-123.154676,ARBUTUS ST & SW MARINE DR,VANCOUVER,PDO,2016,1
49.256211,-123.152942,ARBUTUS ST & W 18TH AVE,VANCOUVER,PDO,2016,1
49.243025,-123.153441,ARBUTUS ST & W 32ND AVE,VANCOUVER,PDO,2016,1
49.219571,-123.154515,ARBUTUS ST & W 57TH AVE,VANCOUVER,PDO,2016,1
49.26476,-123.152883,ARBUTUS ST & W 8TH AVE,VANCOUVER,PDO,2016,1
49.271649,-123.152636,ARBUTUS ST & YORK AVE,VANCOUVER,PDO,2016,1
49.234331,-123.030596,ARCHIMEDES ST & STAMFORD ST & TYNE ST,VANCOUVER,PDO,2016,1
49.218925,-123.069695,ARGYLE DR & BRAEBURN ST,VANCOUVER,PDO,2016,1
49.236763,-123.071387,ARGYLE ST & E 37TH AVE,VANCOUVER,PDO,2016,1
49.232629,-123.071514,ARGYLE ST & E 41ST AVE,VANCOUVER,PDO,2016,1
49.213736,-123.07203,ARGYLE ST & E 62ND AVE,VANCOUVER,PDO,2016,1
49.212866,-123.072041,ARGYLE ST & E 63RD AVE,VANCOUVER,PDO,2016,1
49.20869,-123.071319,ARGYLE ST & E KENT AVE S,VANCOUVER,PDO,2016,1
49.228113,-123.02778,ARLINGTON ST & E 46TH AVE,VANCOUVER,PDO,2016,1
49.202323,-123.134614,ARTHUR LAING BRIDGE & GRANVILLE ST OFFRAMP & GRANVILLE ST ONRAMP & SW MARINE DR & SW MARINE DR OFFRAMP & SW MARINE DR ONRAMP,VANCOUVER,PDO,2016,1
49.258787,-123.117707,ASH ST & W 14TH AVE,VANCOUVER,PDO,2016,1
49.250644,-123.118354,ASH ST & W 23RD AVE,VANCOUVER,PDO,2016,1
49.247078,-123.118534,ASH ST & W 27TH AVE & W 27TH ST,VANCOUVER,PDO,2016,1
49.214202,-123.120125,ASH ST & W 62ND AVE,VANCOUVER,PDO,2016,1
49.212378,-123.120197,ASH ST & W 64TH AVE,VANCOUVER,PDO,2016,1
49.205741,-123.119119,ASH ST & W KENT AVE N,VANCOUVER,PDO,2016,1
49.217106,-123.056833,ASHBURN ST & BONNYVALE AVE,VANCOUVER,PDO,2016,1
49.271591,-123.109382,ATHLETES WAY & COLUMBIA ST,VANCOUVER,PDO,2016,1
49.271542,-123.106634,ATHLETES WAY & MANITOBA ST,VANCOUVER,PDO,2016,1
49.238246,-123.035816,AUSTREY AVE & MCHARDY ST,VANCOUVER,PDO,2016,1
49.262366,-123.174024,BALACLAVA ST & W 11TH AVE,VANCOUVER,PDO,2016,1
49.24328,-123.175726,BALACLAVA ST & W 32ND AVE,VANCOUVER,PDO,2016,1
49.239471,-123.175778,BALACLAVA ST & W 36TH AVE,VANCOUVER,PDO,2016,1
49.238561,-123.175803,BALACLAVA ST & W 37TH AVE,VANCOUVER,PDO,2016,1
49.231027,-123.175846,BALACLAVA ST & W 45TH AVE,VANCOUVER,PDO,2016,1
49.267555,-123.17387,BALACLAVA ST & W 5TH AVE,VANCOUVER,PDO,2016,1
49.250018,-123.175677,BALACLAVA ST & W KING EDWARD AVE,VANCOUVER,PDO,2016,1
49.242353,-123.059161,BALDWIN ST & KINGSWAY,VANCOUVER,PDO,2016,1
49.273486,-123.159867,BALSAM ST & POINT GREY RD,VANCOUVER,PDO,2016,1
49.261149,-123.160145,BALSAM ST & W 12TH AVE,VANCOUVER,PDO,2016,1
49.269125,-123.159823,BALSAM ST & W 3RD AVE,VANCOUVER,PDO,2016,1
49.266513,-123.159919,BALSAM ST & W 6TH AVE,VANCOUVER,PDO,2016,1
49.264841,-123.159985,BALSAM ST & W 8TH AVE,VANCOUVER,PDO,2016,1
49.286515,-123.132055,BARCLAY ST & BROUGHTON ST,VANCOUVER,PDO,2016,1
49.291976,-123.140504,BARCLAY ST & CHILCO ST,VANCOUVER,PDO,2016,1
49.231971,-123.030602,BATTISON ST & KINGSWAY,VANCOUVER,PDO,2016,1
49.266398,-123.067394,BAUER ST & MCSPADDEN AVE,VANCOUVER,PDO,2016,1
49.291418,-123.129298,BAYSHORE DR & CARDERO ST,VANCOUVER,PDO,2016,1
49.293048,-123.133094,BAYSHORE DR & DENMAN ST,VANCOUVER,PDO,2016,1
49.271078,-123.170986,BAYSWATER ST & POINT GREY RD,VANCOUVER,PDO,2016,1
49.269292,-123.171051,BAYSWATER ST & W 3RD AVE,VANCOUVER,PDO,2016,1
49.267491,-123.171115,BAYSWATER ST & W 5TH AVE,VANCOUVER,PDO,2016,1
49.26583,-123.171178,BAYSWATER ST & W 7TH AVE,VANCOUVER,PDO,2016,1
49.289487,-123.144272,BEACH AVE & CHILCO ST,VANCOUVER,PDO,2016,1
49.288203,-123.142413,BEACH AVE & MORTON AVE,VANCOUVER,PDO,2016,1
49.282365,-123.140722,BEACH AVE & NICOLA ST,VANCOUVER,PDO,2016,1
49.271597,-123.126866,BEACH CRES & HOMER MEWS & HOMER ST,VANCOUVER,PDO,2016,1
49.273182,-123.128341,BEACH CRES & RICHARDS ST,VANCOUVER,PDO,2016,1
49.232537,-123.066915,BEATRICE ST & E 41ST AVE,VANCOUVER,PDO,2016,1
49.230508,-123.066967,BEATRICE ST & E 43RD AVE,VANCOUVER,PDO,2016,1
49.277588,-123.113963,BEATTY ST & ROBSON ST,VANCOUVER,PDO,2016,1
49.227182,-123.156331,BEECHWOOD ST & W 49TH AVE,VANCOUVER,PDO,2016,1
49.219555,-123.156462,BEECHWOOD ST & W 57TH AVE,VANCOUVER,PDO,2016,1
49.271742,-123.087021,BEGG ST & EVANS AVE,VANCOUVER,PDO,2016,1
49.273784,-123.214842,BELLEVUE DR & BELMONT AVE & BLANCA ST,VANCOUVER,PDO,2016,1
49.204342,-123.142578,BENTLEY ST & W 75TH AVE,VANCOUVER,PDO,2016,1
49.232831,-123.057865,BERKELEY ST & E 41ST AVE,VANCOUVER,PDO,2016,1
49.224891,-123.057671,BERKELEY ST & E 49TH AVE,VANCOUVER,PDO,2016,1
49.220196,-123.057894,BERKELEY ST & E 54TH AVE,VANCOUVER,PDO,2016,1
49.285508,-123.141328,BIDWELL ST & BURNABY ST,VANCOUVER,PDO,2016,1
49.286927,-123.139177,BIDWELL ST & PENDRELL ST,VANCOUVER,PDO,2016,1
49.259747,-123.13387,BIRCH ST & W 13TH AVE,VANCOUVER,PDO,2016,1
49.274373,-123.214841,BLANCA ST & SIMPSON AVE,VANCOUVER,PDO,2016,1
49.262986,-123.215266,BLANCA ST & W 11TH AVE,VANCOUVER,PDO,2016,1
49.268196,-123.215036,BLANCA ST & W 5TH AVE,VANCOUVER,PDO,2016,1
49.257233,-123.178188,BLENHEIM ST & PUGET DR & W 17TH AVE,VANCOUVER,PDO,2016,1
49.2562,-123.17853,BLENHEIM ST & QUESNEL DR,VANCOUVER,PDO,2016,1
49.262426,-123.177881,BLENHEIM ST & W 11TH AVE,VANCOUVER,PDO,2016,1
49.261529,-123.177919,BLENHEIM ST & W 12TH AVE,VANCOUVER,PDO,2016,1
49.254644,-123.178549,BLENHEIM ST & W 20TH AVE,VANCOUVER,PDO,2016,1
49.251924,-123.178581,BLENHEIM ST & W 23RD AVE,VANCOUVER,PDO,2016,1
49.248033,-123.178608,BLENHEIM ST & W 27TH AVE,VANCOUVER,PDO,2016,1
49.240455,-123.178656,BLENHEIM ST & W 35TH AVE,VANCOUVER,PDO,2016,1
49.237652,-123.178676,BLENHEIM ST & W 38TH AVE,VANCOUVER,PDO,2016,1
49.233808,-123.178712,BLENHEIM ST & W 42ND AVE,VANCOUVER,PDO,2016,1
49.232139,-123.17874,BLENHEIM ST & W 44TH AVE,VANCOUVER,PDO,2016,1
